,index,id,true_states,true_parameters,time_start,time_end,time_count,name,non_identifiable,noise,finished,has_result,software,result,time
2322,464,daisy_mamil3_4_1em2,"{'x1': 0.546, 'x2': 0.788, 'x3': 0.682}","{'a12': 0.164, 'a13': 0.172, 'a21': 0.638, 'a31': 0.296, 'a01': 0.436}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,sciml,,
2323,464,daisy_mamil3_4_1em2,"{'x1': 0.546, 'x2': 0.788, 'x3': 0.682}","{'a12': 0.164, 'a13': 0.172, 'a21': 0.638, 'a31': 0.296, 'a01': 0.436}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,iqm,,
2324,464,daisy_mamil3_4_1em2,"{'x1': 0.546, 'x2': 0.788, 'x3': 0.682}","{'a12': 0.164, 'a13': 0.172, 'a21': 0.638, 'a31': 0.296, 'a01': 0.436}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,amigo2,,
2325,465,daisy_mamil3_5_1em2,"{'x1': 0.465, 'x2': 0.647, 'x3': 0.657}","{'a12': 0.316, 'a13': 0.205, 'a21': 0.144, 'a31': 0.341, 'a01': 0.31}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,pe,,
2326,465,daisy_mamil3_5_1em2,"{'x1': 0.465, 'x2': 0.647, 'x3': 0.657}","{'a12': 0.316, 'a13': 0.205, 'a21': 0.144, 'a31': 0.341, 'a01': 0.31}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,odepe,,
2327,465,daisy_mamil3_5_1em2,"{'x1': 0.465, 'x2': 0.647, 'x3': 0.657}","{'a12': 0.316, 'a13': 0.205, 'a21': 0.144, 'a31': 0.341, 'a01': 0.31}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,sciml,,
2328,465,daisy_mamil3_5_1em2,"{'x1': 0.465, 'x2': 0.647, 'x3': 0.657}","{'a12': 0.316, 'a13': 0.205, 'a21': 0.144, 'a31': 0.341, 'a01': 0.31}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,iqm,,
2329,465,daisy_mamil3_5_1em2,"{'x1': 0.465, 'x2': 0.647, 'x3': 0.657}","{'a12': 0.316, 'a13': 0.205, 'a21': 0.144, 'a31': 0.341, 'a01': 0.31}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,amigo2,,
2330,466,daisy_mamil3_6_1em2,"{'x1': 0.658, 'x2': 0.723, 'x3': 0.722}","{'a12': 0.327, 'a13': 0.404, 'a21': 0.245, 'a31': 0.731, 'a01': 0.145}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,pe,,
2331,466,daisy_mamil3_6_1em2,"{'x1': 0.658, 'x2': 0.723, 'x3': 0.722}","{'a12': 0.327, 'a13': 0.404, 'a21': 0.245, 'a31': 0.731, 'a01': 0.145}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,odepe,,
2332,466,daisy_mamil3_6_1em2,"{'x1': 0.658, 'x2': 0.723, 'x3': 0.722}","{'a12': 0.327, 'a13': 0.404, 'a21': 0.245, 'a31': 0.731, 'a01': 0.145}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,sciml,,
2333,466,daisy_mamil3_6_1em2,"{'x1': 0.658, 'x2': 0.723, 'x3': 0.722}","{'a12': 0.327, 'a13': 0.404, 'a21': 0.245, 'a31': 0.731, 'a01': 0.145}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,iqm,,
2334,466,daisy_mamil3_6_1em2,"{'x1': 0.658, 'x2': 0.723, 'x3': 0.722}","{'a12': 0.327, 'a13': 0.404, 'a21': 0.245, 'a31': 0.731, 'a01': 0.145}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,amigo2,,
2335,467,daisy_mamil3_7_1em2,"{'x1': 0.258, 'x2': 0.468, 'x3': 0.136}","{'a12': 0.308, 'a13': 0.399, 'a21': 0.57, 'a31': 0.318, 'a01': 0.397}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,pe,,
2336,467,daisy_mamil3_7_1em2,"{'x1': 0.258, 'x2': 0.468, 'x3': 0.136}","{'a12': 0.308, 'a13': 0.399, 'a21': 0.57, 'a31': 0.318, 'a01': 0.397}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,odepe,,
2337,467,daisy_mamil3_7_1em2,"{'x1': 0.258, 'x2': 0.468, 'x3': 0.136}","{'a12': 0.308, 'a13': 0.399, 'a21': 0.57, 'a31': 0.318, 'a01': 0.397}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,sciml,,
2338,467,daisy_mamil3_7_1em2,"{'x1': 0.258, 'x2': 0.468, 'x3': 0.136}","{'a12': 0.308, 'a13': 0.399, 'a21': 0.57, 'a31': 0.318, 'a01': 0.397}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,iqm,,
2339,467,daisy_mamil3_7_1em2,"{'x1': 0.258, 'x2': 0.468, 'x3': 0.136}","{'a12': 0.308, 'a13': 0.399, 'a21': 0.57, 'a31': 0.318, 'a01': 0.397}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,amigo2,,
2340,468,daisy_mamil3_8_1em2,"{'x1': 0.868, 'x2': 0.616, 'x3': 0.128}","{'a12': 0.74, 'a13': 0.162, 'a21': 0.515, 'a31': 0.345, 'a01': 0.562}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,pe,,
2341,468,daisy_mamil3_8_1em2,"{'x1': 0.868, 'x2': 0.616, 'x3': 0.128}","{'a12': 0.74, 'a13': 0.162, 'a21': 0.515, 'a31': 0.345, 'a01': 0.562}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,odepe,,
2342,468,daisy_mamil3_8_1em2,"{'x1': 0.868, 'x2': 0.616, 'x3': 0.128}","{'a12': 0.74, 'a13': 0.162, 'a21': 0.515, 'a31': 0.345, 'a01': 0.562}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,sciml,,
2343,468,daisy_mamil3_8_1em2,"{'x1': 0.868, 'x2': 0.616, 'x3': 0.128}","{'a12': 0.74, 'a13': 0.162, 'a21': 0.515, 'a31': 0.345, 'a01': 0.562}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,iqm,,
2344,468,daisy_mamil3_8_1em2,"{'x1': 0.868, 'x2': 0.616, 'x3': 0.128}","{'a12': 0.74, 'a13': 0.162, 'a21': 0.515, 'a31': 0.345, 'a01': 0.562}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,amigo2,,
2345,469,daisy_mamil3_9_1em2,"{'x1': 0.203, 'x2': 0.414, 'x3': 0.865}","{'a12': 0.444, 'a13': 0.508, 'a21': 0.529, 'a31': 0.645, 'a01': 0.322}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,pe,,
2346,469,daisy_mamil3_9_1em2,"{'x1': 0.203, 'x2': 0.414, 'x3': 0.865}","{'a12': 0.444, 'a13': 0.508, 'a21': 0.529, 'a31': 0.645, 'a01': 0.322}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,odepe,,
2347,469,daisy_mamil3_9_1em2,"{'x1': 0.203, 'x2': 0.414, 'x3': 0.865}","{'a12': 0.444, 'a13': 0.508, 'a21': 0.529, 'a31': 0.645, 'a01': 0.322}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,sciml,,
2348,469,daisy_mamil3_9_1em2,"{'x1': 0.203, 'x2': 0.414, 'x3': 0.865}","{'a12': 0.444, 'a13': 0.508, 'a21': 0.529, 'a31': 0.645, 'a01': 0.322}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,iqm,,
2349,469,daisy_mamil3_9_1em2,"{'x1': 0.203, 'x2': 0.414, 'x3': 0.865}","{'a12': 0.444, 'a13': 0.508, 'a21': 0.529, 'a31': 0.645, 'a01': 0.322}",-1.0,1.0,1001,daisy_mamil3,[],0.01,False,False,amigo2,,
2350,470,daisy_mamil4_0_1em2,"{'x1': 0.419, 'x2': 0.823, 'x3': 0.652, 'x4': 0.66}","{'k01': 0.25, 'k12': 0.823, 'k13': 0.535, 'k14': 0.466, 'k21': 0.806, 'k31': 0.467, 'k41': 0.679}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,pe,,
2351,470,daisy_mamil4_0_1em2,"{'x1': 0.419, 'x2': 0.823, 'x3': 0.652, 'x4': 0.66}","{'k01': 0.25, 'k12': 0.823, 'k13': 0.535, 'k14': 0.466, 'k21': 0.806, 'k31': 0.467, 'k41': 0.679}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,odepe,,
2352,470,daisy_mamil4_0_1em2,"{'x1': 0.419, 'x2': 0.823, 'x3': 0.652, 'x4': 0.66}","{'k01': 0.25, 'k12': 0.823, 'k13': 0.535, 'k14': 0.466, 'k21': 0.806, 'k31': 0.467, 'k41': 0.679}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,sciml,,
2353,470,daisy_mamil4_0_1em2,"{'x1': 0.419, 'x2': 0.823, 'x3': 0.652, 'x4': 0.66}","{'k01': 0.25, 'k12': 0.823, 'k13': 0.535, 'k14': 0.466, 'k21': 0.806, 'k31': 0.467, 'k41': 0.679}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,iqm,,
2354,470,daisy_mamil4_0_1em2,"{'x1': 0.419, 'x2': 0.823, 'x3': 0.652, 'x4': 0.66}","{'k01': 0.25, 'k12': 0.823, 'k13': 0.535, 'k14': 0.466, 'k21': 0.806, 'k31': 0.467, 'k41': 0.679}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,amigo2,,
2355,471,daisy_mamil4_1_1em2,"{'x1': 0.467, 'x2': 0.573, 'x3': 0.786, 'x4': 0.466}","{'k01': 0.362, 'k12': 0.705, 'k13': 0.609, 'k14': 0.292, 'k21': 0.228, 'k31': 0.737, 'k41': 0.867}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,pe,,
2356,471,daisy_mamil4_1_1em2,"{'x1': 0.467, 'x2': 0.573, 'x3': 0.786, 'x4': 0.466}","{'k01': 0.362, 'k12': 0.705, 'k13': 0.609, 'k14': 0.292, 'k21': 0.228, 'k31': 0.737, 'k41': 0.867}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,odepe,,
2357,471,daisy_mamil4_1_1em2,"{'x1': 0.467, 'x2': 0.573, 'x3': 0.786, 'x4': 0.466}","{'k01': 0.362, 'k12': 0.705, 'k13': 0.609, 'k14': 0.292, 'k21': 0.228, 'k31': 0.737, 'k41': 0.867}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,sciml,,
2358,471,daisy_mamil4_1_1em2,"{'x1': 0.467, 'x2': 0.573, 'x3': 0.786, 'x4': 0.466}","{'k01': 0.362, 'k12': 0.705, 'k13': 0.609, 'k14': 0.292, 'k21': 0.228, 'k31': 0.737, 'k41': 0.867}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,iqm,,
2359,471,daisy_mamil4_1_1em2,"{'x1': 0.467, 'x2': 0.573, 'x3': 0.786, 'x4': 0.466}","{'k01': 0.362, 'k12': 0.705, 'k13': 0.609, 'k14': 0.292, 'k21': 0.228, 'k31': 0.737, 'k41': 0.867}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,amigo2,,
2360,472,daisy_mamil4_2_1em2,"{'x1': 0.419, 'x2': 0.15, 'x3': 0.439, 'x4': 0.307}","{'k01': 0.861, 'k12': 0.561, 'k13': 0.757, 'k14': 0.827, 'k21': 0.752, 'k31': 0.228, 'k41': 0.603}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,pe,,
2361,472,daisy_mamil4_2_1em2,"{'x1': 0.419, 'x2': 0.15, 'x3': 0.439, 'x4': 0.307}","{'k01': 0.861, 'k12': 0.561, 'k13': 0.757, 'k14': 0.827, 'k21': 0.752, 'k31': 0.228, 'k41': 0.603}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,odepe,,
2362,472,daisy_mamil4_2_1em2,"{'x1': 0.419, 'x2': 0.15, 'x3': 0.439, 'x4': 0.307}","{'k01': 0.861, 'k12': 0.561, 'k13': 0.757, 'k14': 0.827, 'k21': 0.752, 'k31': 0.228, 'k41': 0.603}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,sciml,,
2363,472,daisy_mamil4_2_1em2,"{'x1': 0.419, 'x2': 0.15, 'x3': 0.439, 'x4': 0.307}","{'k01': 0.861, 'k12': 0.561, 'k13': 0.757, 'k14': 0.827, 'k21': 0.752, 'k31': 0.228, 'k41': 0.603}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,iqm,,
2364,472,daisy_mamil4_2_1em2,"{'x1': 0.419, 'x2': 0.15, 'x3': 0.439, 'x4': 0.307}","{'k01': 0.861, 'k12': 0.561, 'k13': 0.757, 'k14': 0.827, 'k21': 0.752, 'k31': 0.228, 'k41': 0.603}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,amigo2,,
2365,473,daisy_mamil4_3_1em2,"{'x1': 0.421, 'x2': 0.843, 'x3': 0.18, 'x4': 0.856}","{'k01': 0.779, 'k12': 0.127, 'k13': 0.867, 'k14': 0.384, 'k21': 0.385, 'k31': 0.113, 'k41': 0.248}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,pe,,
2366,473,daisy_mamil4_3_1em2,"{'x1': 0.421, 'x2': 0.843, 'x3': 0.18, 'x4': 0.856}","{'k01': 0.779, 'k12': 0.127, 'k13': 0.867, 'k14': 0.384, 'k21': 0.385, 'k31': 0.113, 'k41': 0.248}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,odepe,,
2367,473,daisy_mamil4_3_1em2,"{'x1': 0.421, 'x2': 0.843, 'x3': 0.18, 'x4': 0.856}","{'k01': 0.779, 'k12': 0.127, 'k13': 0.867, 'k14': 0.384, 'k21': 0.385, 'k31': 0.113, 'k41': 0.248}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,sciml,,
2368,473,daisy_mamil4_3_1em2,"{'x1': 0.421, 'x2': 0.843, 'x3': 0.18, 'x4': 0.856}","{'k01': 0.779, 'k12': 0.127, 'k13': 0.867, 'k14': 0.384, 'k21': 0.385, 'k31': 0.113, 'k41': 0.248}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,iqm,,
2369,473,daisy_mamil4_3_1em2,"{'x1': 0.421, 'x2': 0.843, 'x3': 0.18, 'x4': 0.856}","{'k01': 0.779, 'k12': 0.127, 'k13': 0.867, 'k14': 0.384, 'k21': 0.385, 'k31': 0.113, 'k41': 0.248}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,amigo2,,
2370,474,daisy_mamil4_4_1em2,"{'x1': 0.443, 'x2': 0.154, 'x3': 0.302, 'x4': 0.277}","{'k01': 0.796, 'k12': 0.463, 'k13': 0.361, 'k14': 0.286, 'k21': 0.592, 'k31': 0.126, 'k41': 0.112}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,pe,,
2371,474,daisy_mamil4_4_1em2,"{'x1': 0.443, 'x2': 0.154, 'x3': 0.302, 'x4': 0.277}","{'k01': 0.796, 'k12': 0.463, 'k13': 0.361, 'k14': 0.286, 'k21': 0.592, 'k31': 0.126, 'k41': 0.112}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,odepe,,
2372,474,daisy_mamil4_4_1em2,"{'x1': 0.443, 'x2': 0.154, 'x3': 0.302, 'x4': 0.277}","{'k01': 0.796, 'k12': 0.463, 'k13': 0.361, 'k14': 0.286, 'k21': 0.592, 'k31': 0.126, 'k41': 0.112}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,sciml,,
2373,474,daisy_mamil4_4_1em2,"{'x1': 0.443, 'x2': 0.154, 'x3': 0.302, 'x4': 0.277}","{'k01': 0.796, 'k12': 0.463, 'k13': 0.361, 'k14': 0.286, 'k21': 0.592, 'k31': 0.126, 'k41': 0.112}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,iqm,,
2374,474,daisy_mamil4_4_1em2,"{'x1': 0.443, 'x2': 0.154, 'x3': 0.302, 'x4': 0.277}","{'k01': 0.796, 'k12': 0.463, 'k13': 0.361, 'k14': 0.286, 'k21': 0.592, 'k31': 0.126, 'k41': 0.112}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,amigo2,,
2375,475,daisy_mamil4_5_1em2,"{'x1': 0.427, 'x2': 0.23, 'x3': 0.611, 'x4': 0.492}","{'k01': 0.303, 'k12': 0.205, 'k13': 0.11, 'k14': 0.192, 'k21': 0.595, 'k31': 0.879, 'k41': 0.892}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,pe,,
2376,475,daisy_mamil4_5_1em2,"{'x1': 0.427, 'x2': 0.23, 'x3': 0.611, 'x4': 0.492}","{'k01': 0.303, 'k12': 0.205, 'k13': 0.11, 'k14': 0.192, 'k21': 0.595, 'k31': 0.879, 'k41': 0.892}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,odepe,,
2377,475,daisy_mamil4_5_1em2,"{'x1': 0.427, 'x2': 0.23, 'x3': 0.611, 'x4': 0.492}","{'k01': 0.303, 'k12': 0.205, 'k13': 0.11, 'k14': 0.192, 'k21': 0.595, 'k31': 0.879, 'k41': 0.892}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,sciml,,
2378,475,daisy_mamil4_5_1em2,"{'x1': 0.427, 'x2': 0.23, 'x3': 0.611, 'x4': 0.492}","{'k01': 0.303, 'k12': 0.205, 'k13': 0.11, 'k14': 0.192, 'k21': 0.595, 'k31': 0.879, 'k41': 0.892}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,iqm,,
2379,475,daisy_mamil4_5_1em2,"{'x1': 0.427, 'x2': 0.23, 'x3': 0.611, 'x4': 0.492}","{'k01': 0.303, 'k12': 0.205, 'k13': 0.11, 'k14': 0.192, 'k21': 0.595, 'k31': 0.879, 'k41': 0.892}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,amigo2,,
2380,476,daisy_mamil4_6_1em2,"{'x1': 0.633, 'x2': 0.514, 'x3': 0.439, 'x4': 0.544}","{'k01': 0.892, 'k12': 0.152, 'k13': 0.727, 'k14': 0.331, 'k21': 0.293, 'k31': 0.63, 'k41': 0.297}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,pe,,
2381,476,daisy_mamil4_6_1em2,"{'x1': 0.633, 'x2': 0.514, 'x3': 0.439, 'x4': 0.544}","{'k01': 0.892, 'k12': 0.152, 'k13': 0.727, 'k14': 0.331, 'k21': 0.293, 'k31': 0.63, 'k41': 0.297}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,odepe,,
2382,476,daisy_mamil4_6_1em2,"{'x1': 0.633, 'x2': 0.514, 'x3': 0.439, 'x4': 0.544}","{'k01': 0.892, 'k12': 0.152, 'k13': 0.727, 'k14': 0.331, 'k21': 0.293, 'k31': 0.63, 'k41': 0.297}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,sciml,,
2383,476,daisy_mamil4_6_1em2,"{'x1': 0.633, 'x2': 0.514, 'x3': 0.439, 'x4': 0.544}","{'k01': 0.892, 'k12': 0.152, 'k13': 0.727, 'k14': 0.331, 'k21': 0.293, 'k31': 0.63, 'k41': 0.297}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,iqm,,
2384,476,daisy_mamil4_6_1em2,"{'x1': 0.633, 'x2': 0.514, 'x3': 0.439, 'x4': 0.544}","{'k01': 0.892, 'k12': 0.152, 'k13': 0.727, 'k14': 0.331, 'k21': 0.293, 'k31': 0.63, 'k41': 0.297}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,amigo2,,
2385,477,daisy_mamil4_7_1em2,"{'x1': 0.286, 'x2': 0.379, 'x3': 0.752, 'x4': 0.888}","{'k01': 0.33, 'k12': 0.665, 'k13': 0.432, 'k14': 0.388, 'k21': 0.763, 'k31': 0.84, 'k41': 0.137}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,pe,,
2386,477,daisy_mamil4_7_1em2,"{'x1': 0.286, 'x2': 0.379, 'x3': 0.752, 'x4': 0.888}","{'k01': 0.33, 'k12': 0.665, 'k13': 0.432, 'k14': 0.388, 'k21': 0.763, 'k31': 0.84, 'k41': 0.137}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,odepe,,
2387,477,daisy_mamil4_7_1em2,"{'x1': 0.286, 'x2': 0.379, 'x3': 0.752, 'x4': 0.888}","{'k01': 0.33, 'k12': 0.665, 'k13': 0.432, 'k14': 0.388, 'k21': 0.763, 'k31': 0.84, 'k41': 0.137}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,sciml,,
2388,477,daisy_mamil4_7_1em2,"{'x1': 0.286, 'x2': 0.379, 'x3': 0.752, 'x4': 0.888}","{'k01': 0.33, 'k12': 0.665, 'k13': 0.432, 'k14': 0.388, 'k21': 0.763, 'k31': 0.84, 'k41': 0.137}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,iqm,,
2389,477,daisy_mamil4_7_1em2,"{'x1': 0.286, 'x2': 0.379, 'x3': 0.752, 'x4': 0.888}","{'k01': 0.33, 'k12': 0.665, 'k13': 0.432, 'k14': 0.388, 'k21': 0.763, 'k31': 0.84, 'k41': 0.137}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,amigo2,,
2390,478,daisy_mamil4_8_1em2,"{'x1': 0.287, 'x2': 0.652, 'x3': 0.147, 'x4': 0.685}","{'k01': 0.875, 'k12': 0.824, 'k13': 0.337, 'k14': 0.894, 'k21': 0.3, 'k31': 0.185, 'k41': 0.861}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,pe,,
2391,478,daisy_mamil4_8_1em2,"{'x1': 0.287, 'x2': 0.652, 'x3': 0.147, 'x4': 0.685}","{'k01': 0.875, 'k12': 0.824, 'k13': 0.337, 'k14': 0.894, 'k21': 0.3, 'k31': 0.185, 'k41': 0.861}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,odepe,,
2392,478,daisy_mamil4_8_1em2,"{'x1': 0.287, 'x2': 0.652, 'x3': 0.147, 'x4': 0.685}","{'k01': 0.875, 'k12': 0.824, 'k13': 0.337, 'k14': 0.894, 'k21': 0.3, 'k31': 0.185, 'k41': 0.861}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,sciml,,
2393,478,daisy_mamil4_8_1em2,"{'x1': 0.287, 'x2': 0.652, 'x3': 0.147, 'x4': 0.685}","{'k01': 0.875, 'k12': 0.824, 'k13': 0.337, 'k14': 0.894, 'k21': 0.3, 'k31': 0.185, 'k41': 0.861}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,iqm,,
2394,478,daisy_mamil4_8_1em2,"{'x1': 0.287, 'x2': 0.652, 'x3': 0.147, 'x4': 0.685}","{'k01': 0.875, 'k12': 0.824, 'k13': 0.337, 'k14': 0.894, 'k21': 0.3, 'k31': 0.185, 'k41': 0.861}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,amigo2,,
2395,479,daisy_mamil4_9_1em2,"{'x1': 0.459, 'x2': 0.344, 'x3': 0.771, 'x4': 0.29}","{'k01': 0.805, 'k12': 0.318, 'k13': 0.403, 'k14': 0.399, 'k21': 0.699, 'k31': 0.29, 'k41': 0.237}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,pe,,
2396,479,daisy_mamil4_9_1em2,"{'x1': 0.459, 'x2': 0.344, 'x3': 0.771, 'x4': 0.29}","{'k01': 0.805, 'k12': 0.318, 'k13': 0.403, 'k14': 0.399, 'k21': 0.699, 'k31': 0.29, 'k41': 0.237}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,odepe,,
2397,479,daisy_mamil4_9_1em2,"{'x1': 0.459, 'x2': 0.344, 'x3': 0.771, 'x4': 0.29}","{'k01': 0.805, 'k12': 0.318, 'k13': 0.403, 'k14': 0.399, 'k21': 0.699, 'k31': 0.29, 'k41': 0.237}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,sciml,,
2398,479,daisy_mamil4_9_1em2,"{'x1': 0.459, 'x2': 0.344, 'x3': 0.771, 'x4': 0.29}","{'k01': 0.805, 'k12': 0.318, 'k13': 0.403, 'k14': 0.399, 'k21': 0.699, 'k31': 0.29, 'k41': 0.237}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,iqm,,
2399,479,daisy_mamil4_9_1em2,"{'x1': 0.459, 'x2': 0.344, 'x3': 0.771, 'x4': 0.29}","{'k01': 0.805, 'k12': 0.318, 'k13': 0.403, 'k14': 0.399, 'k21': 0.699, 'k31': 0.29, 'k41': 0.237}",-1.0,1.0,1001,daisy_mamil4,[],0.01,False,False,amigo2,,
2400,480,fitzhugh_nagumo_0_1em2,"{'VV': 0.794, 'R': 0.852}","{'g': 0.502, 'a': 0.854, 'b': 0.607}",-1.0,1.0,1001,fitzhugh_nagumo,[],0.01,False,False,pe,,
2401,480,fitzhugh_nagumo_0_1em2,"{'VV': 0.794, 'R': 0.852}","{'g': 0.502, 'a': 0.854, 'b': 0.607}",-1.0,1.0,1001,fitzhugh_nagumo,[],0.01,False,False,odepe,,
2402,480,fitzhugh_nagumo_0_1em2,"{'VV': 0.794, 'R': 0.852}","{'g': 0.502, 'a': 0.854, 'b': 0.607}",-1.0,1.0,1001,fitzhugh_nagumo,[],0.01,False,False,sciml,,
2403,480,fitzhugh_nagumo_0_1em2,"{'VV': 0.794, 'R': 0.852}","{'g': 0.502, 'a': 0.854, 'b': 0.607}",-1.0,1.0,1001,fitzhugh_nagumo,[],0.01,False,False,iqm,,
2404,480,fitzhugh_nagumo_0_1em2,"{'VV': 0.794, 'R': 0.852}","{'g': 0.502, 'a': 0.854, 'b': 0.607}",-1.0,1.0,1001,fitzhugh_nagumo,[],0.01,False,False,amigo2,,
2405,481,fitzhugh_nagumo_1_1em2,"{'VV': 0.896, 'R': 0.461}","{'g': 0.701, 'a': 0.66, 'b': 0.874}",-1.0,1.0,1001,fitzhugh_nagumo,[],0.01,False,False,pe,,
2406,481,fitzhugh_nagumo_1_1em2,"{'VV': 0.896, 'R': 0.461}","{'g': 0.701, 'a': 0.66, 'b': 0.874}",-1.0,1.0,1001,fitzhugh_nagumo,[],0.01,False,False,odepe,,
2407,481,fitzhugh_nagumo_1_1em2,"{'VV': 0.896, 'R': 0.461}","{'g': 0.701, 'a': 0.66, 'b': 0.874}",-1.0,1.0,1001,fitzhugh_nagumo,[],0.01,False,False,sciml,,
2408,481,fitzhugh_nagumo_1_1em2,"{'VV': 0.896, 'R': 0.461}","{'g': 0.701, 'a': 0.66, 'b': 0.874}",-1.0,1.0,1001,fitzhugh_nagumo,[],0.01,False,False,iqm,,
2409,481,fitzhugh_nagumo_1_1em2,"{'VV': 0.896, 'R': 0.461}","{'g': 0.701, 'a': 0.66, 'b': 0.874}",-1.0,1.0,1001,fitzhugh_nagumo,[],0.01,False,False,amigo2,,
2410,482,fitzhugh_nagumo_2_1em2,"{'VV': 0.434, 'R': 0.205}","{'g': 0.157, 'a': 0.334, 'b': 0.222}",-1.0,1.0,1001,fitzhugh_nagumo,[],0.01,False,False,pe,,
2411,482,fitzhugh_nagumo_2_1em2,"{'VV': 0.434, 'R': 0.205}","{'g': 0.157, 'a': 0.334, 'b': 0.222}",-1.0,1.0,1001,fitzhugh_nagumo,[],0.01,False,False,odepe,,
2412,482,fitzhugh_nagumo_2_1em2,"{'VV': 0.434, 'R': 0.205}","{'g': 0.157, 'a': 0.334, 'b': 0.222}",-1.0,1.0,1001,fitzhugh_nagumo,[],0.01,False,False,sciml,,
