system,noise,instance,method,row_idx,n_returned,expected_M,expected_M_physical,orbit_type,assigned_orbit_index,max_rel_error,hit_at_50,distinct_branch_hits,duplicate_branch_fraction,branch_coverage_fraction,cluster_distinct_count
slow_fast,1em6,669,amigo2,0,1,2,1,none,0,8.416118628688334e-05,True,1,0.0,1.0,1
slow_fast,1em6,669,odepe_shade,0,1,2,1,none,0,8.417965013481539e-05,True,1,0.0,1.0,1
biohydrogenation,1em4,710,odepe_v2_polish,0,2,2,1,none,0,1.034593667624403,False,0,0.0,0.0,2
biohydrogenation,1em4,710,odepe_v2_polish,1,2,2,1,none,0,1.0345925116104056,False,0,0.0,0.0,2
biohydrogenation,1em4,710,odepe_v2_nopolish,0,2,2,1,none,0,5.213868601793988,False,0,0.0,0.0,2
biohydrogenation,1em4,710,odepe_v2_nopolish,1,2,2,1,none,0,1.4100619113620607,False,0,0.0,0.0,2
biohydrogenation,1em4,710,amigo2,0,1,2,1,none,0,21.157013228417316,False,0,0.0,0.0,1
biohydrogenation,1em4,710,odepe_shade,0,1,2,1,none,0,2.3499807384823903,False,0,0.0,0.0,1
biohydrogenation,1em4,711,odepe_v2_polish,0,2,2,1,none,0,1.126407271543473,False,0,0.0,0.0,2
biohydrogenation,1em4,711,odepe_v2_polish,1,2,2,1,none,0,1.1262475211103504,False,0,0.0,0.0,2
biohydrogenation,1em4,711,odepe_v2_nopolish,0,2,2,1,none,0,3.06196356898075,False,0,0.0,0.0,2
biohydrogenation,1em4,711,odepe_v2_nopolish,1,2,2,1,none,0,5.3317719118526545,False,0,0.0,0.0,2
biohydrogenation,1em4,711,amigo2,0,1,2,1,none,0,8.376916180277327,False,0,0.0,0.0,1
biohydrogenation,1em4,711,odepe_shade,0,1,2,1,none,0,1.1265610333352938,False,0,0.0,0.0,1
biohydrogenation,1em4,712,odepe_v2_polish,0,2,2,1,none,0,4.612844707936175,False,0,0.0,0.0,2
biohydrogenation,1em4,712,odepe_v2_polish,1,2,2,1,none,0,4.6128447213764945,False,0,0.0,0.0,2
biohydrogenation,1em4,712,odepe_v2_nopolish,0,2,2,1,none,0,2.316174971512565,False,0,0.0,0.0,2
biohydrogenation,1em4,712,odepe_v2_nopolish,1,2,2,1,none,0,3.060806358900528,False,0,0.0,0.0,2
biohydrogenation,1em4,712,amigo2,0,1,2,1,none,0,5.105982291917589,False,0,0.0,0.0,1
biohydrogenation,1em4,712,odepe_shade,0,1,2,1,none,0,4.612844709239432,False,0,0.0,0.0,1
biohydrogenation,1em4,713,odepe_v2_polish,0,2,2,1,none,0,0.7269995562307557,False,0,0.0,0.0,2
biohydrogenation,1em4,713,odepe_v2_polish,1,2,2,1,none,0,0.7269998152941355,False,0,0.0,0.0,2
biohydrogenation,1em4,713,odepe_v2_nopolish,0,2,2,1,none,0,0.6122575777553928,False,0,0.0,0.0,2
biohydrogenation,1em4,713,odepe_v2_nopolish,1,2,2,1,none,0,3.41897905795793,False,0,0.0,0.0,2
biohydrogenation,1em4,713,amigo2,0,1,2,1,none,0,0.7269994330683984,False,0,0.0,0.0,1
biohydrogenation,1em4,713,odepe_shade,0,1,2,1,none,0,0.9994111908013253,False,0,0.0,0.0,1
biohydrogenation,1em4,714,odepe_v2_polish,0,2,2,1,none,0,0.07156283283562045,True,2,0.0,2.0,2
biohydrogenation,1em4,714,odepe_v2_polish,1,2,2,1,none,0,0.07155955003359783,True,2,0.0,2.0,2
biohydrogenation,1em4,714,odepe_v2_nopolish,0,2,2,1,none,0,0.7794694800098356,False,0,0.0,0.0,2
biohydrogenation,1em4,714,odepe_v2_nopolish,1,2,2,1,none,0,0.6040569692457913,False,0,0.0,0.0,2
biohydrogenation,1em4,714,amigo2,0,1,2,1,none,0,38.828989122273605,False,0,0.0,0.0,1
biohydrogenation,1em4,714,odepe_shade,0,1,2,1,none,0,0.7712277653224597,False,0,0.0,0.0,1
biohydrogenation,1em4,715,odepe_v2_polish,0,2,2,1,none,0,4.896420272997927,False,0,0.0,0.0,2
biohydrogenation,1em4,715,odepe_v2_polish,1,2,2,1,none,0,4.8964202623435185,False,0,0.0,0.0,2
biohydrogenation,1em4,715,odepe_v2_nopolish,0,2,2,1,none,0,4.461309510485199,False,0,0.0,0.0,2
biohydrogenation,1em4,715,odepe_v2_nopolish,1,2,2,1,none,0,9.355410230449243,False,0,0.0,0.0,2
biohydrogenation,1em4,715,amigo2,0,1,2,1,none,0,10.764705882352942,False,0,0.0,0.0,1
biohydrogenation,1em4,715,odepe_shade,0,1,2,1,none,0,6.490963211649295,False,0,0.0,0.0,1
biohydrogenation,1em4,716,odepe_v2_polish,0,2,2,1,none,0,2.1199719880824084,False,0,0.0,0.0,2
biohydrogenation,1em4,716,odepe_v2_polish,1,2,2,1,none,0,2.11987086554095,False,0,0.0,0.0,2
biohydrogenation,1em4,716,odepe_v2_nopolish,0,2,2,1,none,0,3.2584334231657044,False,0,0.0,0.0,2
biohydrogenation,1em4,716,odepe_v2_nopolish,1,2,2,1,none,0,9.066719063255698,False,0,0.0,0.0,2
biohydrogenation,1em4,716,amigo2,0,1,2,1,none,0,11.224938875305625,False,0,0.0,0.0,1
biohydrogenation,1em4,716,odepe_shade,0,1,2,1,none,0,9.910934584065693,False,0,0.0,0.0,1
biohydrogenation,1em4,717,odepe_v2_polish,0,2,2,1,none,0,0.6130230900364156,False,0,0.0,0.0,2
biohydrogenation,1em4,717,odepe_v2_polish,1,2,2,1,none,0,0.613023456667147,False,0,0.0,0.0,2
biohydrogenation,1em4,717,odepe_v2_nopolish,0,2,2,1,none,0,4.558750760414449,False,0,0.0,0.0,2
biohydrogenation,1em4,717,odepe_v2_nopolish,1,2,2,1,none,0,5.499746690241132,False,0,0.0,0.0,2
biohydrogenation,1em4,717,amigo2,0,1,2,1,none,0,19.192667726187583,False,0,0.0,0.0,1
biohydrogenation,1em4,717,odepe_shade,0,1,2,1,none,0,0.997177819037172,False,0,0.0,0.0,1
biohydrogenation,1em4,718,odepe_v2_polish,0,2,2,1,none,0,8.264091813583608,False,0,0.0,0.0,2
biohydrogenation,1em4,718,odepe_v2_polish,1,2,2,1,none,0,8.264091813580455,False,0,0.0,0.0,2
biohydrogenation,1em4,718,odepe_v2_nopolish,0,2,2,1,none,0,1.6672273938351496,False,0,0.0,0.0,2
biohydrogenation,1em4,718,odepe_v2_nopolish,1,2,2,1,none,0,1.6191348528347667,False,0,0.0,0.0,2
biohydrogenation,1em4,718,amigo2,0,1,2,1,none,0,17.484288354898336,False,0,0.0,0.0,1
biohydrogenation,1em4,718,odepe_shade,0,1,2,1,none,0,8.264091813598089,False,0,0.0,0.0,1
biohydrogenation,1em4,719,odepe_v2_polish,0,2,2,1,none,0,0.5938539062279964,False,0,0.0,0.0,2
biohydrogenation,1em4,719,odepe_v2_polish,1,2,2,1,none,0,0.593853065170495,False,0,0.0,0.0,2
biohydrogenation,1em4,719,odepe_v2_nopolish,0,2,2,1,none,0,2.726913852964512,False,0,0.0,0.0,2
biohydrogenation,1em4,719,odepe_v2_nopolish,1,2,2,1,none,0,3.0020666862324603,False,0,0.0,0.0,2
biohydrogenation,1em4,719,amigo2,0,1,2,1,none,0,0.5938481944924536,False,0,0.0,0.0,1
biohydrogenation,1em4,719,odepe_shade,0,1,2,1,none,0,0.5938530601204134,False,0,0.0,0.0,1
daisy_mamil4,1em4,770,odepe_v2_polish,0,2,2,2,none,0,1.8409103733066845,False,1,0.0,0.5,2
daisy_mamil4,1em4,770,odepe_v2_polish,1,2,2,2,none,0,0.027699486033738507,True,1,0.0,0.5,2
daisy_mamil4,1em4,770,odepe_v2_nopolish,0,2,2,2,none,0,0.20233758638422117,True,1,0.0,0.5,2
daisy_mamil4,1em4,770,odepe_v2_nopolish,1,2,2,2,none,0,2.0722413338514865,False,1,0.0,0.5,2
daisy_mamil4,1em4,770,amigo2,0,1,2,2,none,0,0.027700013056495967,True,1,0.0,0.5,1
daisy_mamil4,1em4,770,odepe_shade,0,1,2,2,none,0,0.0276989942261418,True,1,0.0,0.5,1
daisy_mamil4,1em4,771,odepe_v2_polish,0,2,2,2,none,0,0.5690616249809491,False,1,0.0,0.5,2
daisy_mamil4,1em4,771,odepe_v2_polish,1,2,2,2,none,0,0.2151678608637493,True,1,0.0,0.5,2
daisy_mamil4,1em4,771,odepe_v2_nopolish,0,2,2,2,none,0,0.2999786863609958,True,2,0.0,1.0,2
daisy_mamil4,1em4,771,odepe_v2_nopolish,1,2,2,2,none,0,0.47879259525961415,True,2,0.0,1.0,2
daisy_mamil4,1em4,771,amigo2,0,1,2,2,none,0,0.5690610640796101,False,0,0.0,0.0,1
daisy_mamil4,1em4,771,odepe_shade,0,1,2,2,none,0,0.215167650279772,True,1,0.0,0.5,1
daisy_mamil4,1em4,772,odepe_v2_polish,0,2,2,2,none,0,2.9854909511312697,False,1,0.0,0.5,2
daisy_mamil4,1em4,772,odepe_v2_polish,1,2,2,2,none,0,0.024794182680590804,True,1,0.0,0.5,2
daisy_mamil4,1em4,772,odepe_v2_nopolish,0,2,2,2,none,0,2.9854909511312697,False,1,0.0,0.5,2
daisy_mamil4,1em4,772,odepe_v2_nopolish,1,2,2,2,none,0,0.024794182680590804,True,1,0.0,0.5,2
daisy_mamil4,1em4,772,amigo2,0,1,2,2,none,0,2.9681564108707597,False,0,0.0,0.0,1
daisy_mamil4,1em4,772,odepe_shade,0,1,2,2,none,0,2.9681564094248354,False,0,0.0,0.0,1
daisy_mamil4,1em4,773,odepe_v2_polish,0,2,2,2,none,0,0.0944345956708457,True,1,0.0,0.5,2
daisy_mamil4,1em4,773,odepe_v2_polish,1,2,2,2,none,0,4.147771057080108,False,1,0.0,0.5,2
daisy_mamil4,1em4,773,odepe_v2_nopolish,0,2,2,2,none,0,4.949888442758945,False,0,0.0,0.0,2
daisy_mamil4,1em4,773,odepe_v2_nopolish,1,2,2,2,none,0,9.191609225927412,False,0,0.0,0.0,2
daisy_mamil4,1em4,773,amigo2,0,1,2,2,none,0,0.09443420530918709,True,1,0.0,0.5,1
daisy_mamil4,1em4,773,odepe_shade,0,1,2,2,none,0,5.089733939577088,False,0,0.0,0.0,1
daisy_mamil4,1em4,774,odepe_v2_polish,0,2,2,2,none,0,0.07568031584303253,True,2,0.0,1.0,2
daisy_mamil4,1em4,774,odepe_v2_polish,1,2,2,2,none,0,0.44456423352716495,True,2,0.0,1.0,2
daisy_mamil4,1em4,774,odepe_v2_nopolish,0,2,2,2,none,0,0.5096220172151497,False,1,0.0,0.5,2
daisy_mamil4,1em4,774,odepe_v2_nopolish,1,2,2,2,none,0,0.3315233132684546,True,1,0.0,0.5,2
daisy_mamil4,1em4,774,amigo2,0,1,2,2,none,0,0.4445698165006037,True,1,0.0,0.5,1
daisy_mamil4,1em4,774,odepe_shade,0,1,2,2,none,0,0.4445666153311595,True,1,0.0,0.5,1
daisy_mamil4,1em4,775,odepe_v2_polish,0,2,2,2,none,0,3.094162844382105,False,1,0.0,0.5,2
daisy_mamil4,1em4,775,odepe_v2_polish,1,2,2,2,none,0,0.3920446472668954,True,1,0.0,0.5,2
daisy_mamil4,1em4,775,odepe_v2_nopolish,0,2,2,2,none,0,2.385188587491806,False,0,0.0,0.0,2
daisy_mamil4,1em4,775,odepe_v2_nopolish,1,2,2,2,none,0,1.0805871613165299,False,0,0.0,0.0,2
daisy_mamil4,1em4,775,amigo2,0,1,2,2,none,0,0.3920430693157327,True,1,0.0,0.5,1
daisy_mamil4,1em4,775,odepe_shade,0,1,2,2,none,0,3.094162753826285,False,0,0.0,0.0,1
daisy_mamil4,1em4,776,odepe_v2_polish,0,2,2,2,none,0,1.537391256043376,False,1,0.0,0.5,2
daisy_mamil4,1em4,776,odepe_v2_polish,1,2,2,2,none,0,0.035881216739174576,True,1,0.0,0.5,2
daisy_mamil4,1em4,776,odepe_v2_nopolish,0,2,2,2,none,0,0.35054390406617025,True,1,0.0,0.5,2
daisy_mamil4,1em4,776,odepe_v2_nopolish,1,2,2,2,none,0,1.7997909383356152,False,1,0.0,0.5,2
daisy_mamil4,1em4,776,amigo2,0,1,2,2,none,0,1.537391257939967,False,0,0.0,0.0,1
daisy_mamil4,1em4,776,odepe_shade,0,1,2,2,none,0,1.537391215803484,False,0,0.0,0.0,1
daisy_mamil4,1em4,777,odepe_v2_polish,0,2,2,2,none,0,1.6733415240334832,False,1,0.0,0.5,2
daisy_mamil4,1em4,777,odepe_v2_polish,1,2,2,2,none,0,0.03552193202115637,True,1,0.0,0.5,2
daisy_mamil4,1em4,777,odepe_v2_nopolish,0,2,2,2,none,0,1.2948687240805519,False,0,0.0,0.0,2
daisy_mamil4,1em4,777,odepe_v2_nopolish,1,2,2,2,none,0,1.3024313907641323,False,0,0.0,0.0,2
daisy_mamil4,1em4,777,amigo2,0,1,2,2,none,0,1.6733415178905293,False,0,0.0,0.0,1
daisy_mamil4,1em4,777,odepe_shade,0,1,2,2,none,0,0.03552202405611575,True,1,0.0,0.5,1
daisy_mamil4,1em4,778,odepe_v2_polish,0,2,2,2,none,0,1.076654572603811,False,0,0.0,0.0,2
daisy_mamil4,1em4,778,odepe_v2_polish,1,2,2,2,none,0,5.305185378073497,False,0,0.0,0.0,2
daisy_mamil4,1em4,778,odepe_v2_nopolish,0,2,2,2,none,0,5.2820157719352,False,0,0.0,0.0,2
daisy_mamil4,1em4,778,odepe_v2_nopolish,1,2,2,2,none,0,2.9512963348741232,False,0,0.0,0.0,2
daisy_mamil4,1em4,778,amigo2,0,1,2,2,none,0,1.0766737112773421,False,0,0.0,0.0,1
daisy_mamil4,1em4,778,odepe_shade,0,1,2,2,none,0,5.305185374821988,False,0,0.0,0.0,1
daisy_mamil4,1em4,779,odepe_v2_polish,0,2,2,2,none,0,4.192892151279449,False,1,0.0,0.5,2
daisy_mamil4,1em4,779,odepe_v2_polish,1,2,2,2,none,0,0.0025389547488519465,True,1,0.0,0.5,2
daisy_mamil4,1em4,779,odepe_v2_nopolish,0,2,2,2,none,0,4.372135063593672,False,1,0.0,0.5,2
daisy_mamil4,1em4,779,odepe_v2_nopolish,1,2,2,2,none,0,0.04099376534726223,True,1,0.0,0.5,2
daisy_mamil4,1em4,779,amigo2,0,1,2,2,none,0,4.1928915589692615,False,0,0.0,0.0,1
daisy_mamil4,1em4,779,odepe_shade,0,1,2,2,none,0,0.002538947528277213,True,1,0.0,0.5,1
seir,1em4,880,odepe_v2_polish,0,2,2,2,none,0,0.001045734975228367,True,1,0.0,0.5,2
seir,1em4,880,odepe_v2_polish,1,2,2,2,none,0,0.7746374676802081,False,1,0.0,0.5,2
seir,1em4,880,odepe_v2_nopolish,0,2,2,2,none,0,0.6549505378001994,False,1,0.0,0.5,2
seir,1em4,880,odepe_v2_nopolish,1,2,2,2,none,0,0.24193816861931547,True,1,0.0,0.5,2
seir,1em4,880,amigo2,0,1,2,2,none,0,0.7746373668112879,False,0,0.0,0.0,1
seir,1em4,880,odepe_shade,0,1,2,2,none,0,0.7746374697615388,False,0,0.0,0.0,1
seir,1em4,881,odepe_v2_polish,0,2,2,2,none,0,0.19690283896916858,True,1,0.0,0.5,2
seir,1em4,881,odepe_v2_polish,1,2,2,2,none,0,4.068920440140237,False,1,0.0,0.5,2
seir,1em4,881,odepe_v2_nopolish,0,2,2,2,none,0,0.11736955167991188,True,1,0.0,0.5,2
seir,1em4,881,odepe_v2_nopolish,1,2,2,2,none,0,2.4644912727285564,False,1,0.0,0.5,2
seir,1em4,881,amigo2,0,1,2,2,none,0,4.067718012366666,False,0,0.0,0.0,1
seir,1em4,881,odepe_shade,0,1,2,2,none,0,0.1969230016336947,True,1,0.0,0.5,1
seir,1em4,882,odepe_v2_polish,0,2,2,2,none,0,0.11333176038464861,True,2,0.0,1.0,2
seir,1em4,882,odepe_v2_polish,1,2,2,2,none,0,0.3856567520218706,True,2,0.0,1.0,2
seir,1em4,882,odepe_v2_nopolish,0,2,2,2,none,0,1.032012665622098,False,0,0.0,0.0,2
seir,1em4,882,odepe_v2_nopolish,1,2,2,2,none,0,1.226125773679039,False,0,0.0,0.0,2
seir,1em4,882,amigo2,0,1,2,2,none,0,0.38565758321981836,True,1,0.0,0.5,1
seir,1em4,882,odepe_shade,0,1,2,2,none,0,0.3856567289545896,True,1,0.0,0.5,1
seir,1em4,883,odepe_v2_polish,0,2,2,2,none,0,0.044139241779225936,True,2,0.0,1.0,2
seir,1em4,883,odepe_v2_polish,1,2,2,2,none,0,0.3570276876760309,True,2,0.0,1.0,2
seir,1em4,883,odepe_v2_nopolish,0,2,2,2,none,0,0.7298263844942862,False,1,0.0,0.5,2
seir,1em4,883,odepe_v2_nopolish,1,2,2,2,none,0,0.37702570965415066,True,1,0.0,0.5,2
seir,1em4,883,amigo2,0,1,2,2,none,0,0.04414473223658969,True,1,0.0,0.5,1
seir,1em4,883,odepe_shade,0,1,2,2,none,0,0.04412230022541597,True,1,0.0,0.5,1
seir,1em4,884,odepe_v2_polish,0,2,2,2,none,0,0.19853984658619064,True,2,0.0,1.0,2
seir,1em4,884,odepe_v2_polish,1,2,2,2,none,0,0.19887406893941548,True,2,0.0,1.0,2
seir,1em4,884,odepe_v2_nopolish,0,2,2,2,none,0,3.599306193445225,False,0,0.0,0.0,2
seir,1em4,884,odepe_v2_nopolish,1,2,2,2,none,0,4.424443173538823,False,0,0.0,0.0,2
seir,1em4,884,amigo2,0,1,2,2,none,0,0.02322946775640962,True,1,0.0,0.5,1
seir,1em4,884,odepe_shade,0,1,2,2,none,0,0.1936239410715443,True,1,0.0,0.5,1
seir,1em4,885,odepe_v2_polish,0,2,2,2,none,0,13.729751073009552,False,0,0.0,0.0,2
seir,1em4,885,odepe_v2_polish,1,2,2,2,none,0,73.6268656716418,False,0,0.0,0.0,2
seir,1em4,885,odepe_v2_nopolish,0,2,2,2,none,0,13.372764825484635,False,1,0.0,0.5,2
seir,1em4,885,odepe_v2_nopolish,1,2,2,2,none,0,0.07060895653229386,True,1,0.0,0.5,2
seir,1em4,885,amigo2,0,1,2,2,none,0,13.729750887856154,False,0,0.0,0.0,1
seir,1em4,885,odepe_shade,0,1,2,2,none,0,14.243902439024392,False,0,0.0,0.0,1
seir,1em4,886,odepe_v2_polish,0,2,2,2,none,0,1.123105381186668,False,0,0.0,0.0,2
seir,1em4,886,odepe_v2_polish,1,2,2,2,none,0,1.1231051579983247,False,0,0.0,0.0,2
seir,1em4,886,odepe_v2_nopolish,0,2,2,2,none,0,5.3970133580869,False,0,0.0,0.0,2
seir,1em4,886,odepe_v2_nopolish,1,2,2,2,none,0,6.650769990329622,False,0,0.0,0.0,2
seir,1em4,886,amigo2,0,1,2,2,none,0,6.42431161160004,False,0,0.0,0.0,1
seir,1em4,886,odepe_shade,0,1,2,2,none,0,1.12310540296683,False,0,0.0,0.0,1
seir,1em4,887,odepe_v2_polish,0,2,2,2,none,0,0.6147099061463471,False,0,0.0,0.0,2
seir,1em4,887,odepe_v2_polish,1,2,2,2,none,0,0.6050448678017003,False,0,0.0,0.0,2
seir,1em4,887,odepe_v2_nopolish,0,2,2,2,none,0,13.400294240706375,False,0,0.0,0.0,2
seir,1em4,887,odepe_v2_nopolish,1,2,2,2,none,0,13.400294240706375,False,0,0.0,0.0,2
seir,1em4,887,amigo2,0,1,2,2,none,0,0.6099701060474976,False,0,0.0,0.0,1
seir,1em4,887,odepe_shade,0,1,2,2,none,0,0.6048805138591167,False,0,0.0,0.0,1
seir,1em4,888,odepe_v2_polish,0,2,2,2,none,0,1.2295133707447812,False,0,0.0,0.0,2
seir,1em4,888,odepe_v2_polish,1,2,2,2,none,0,0.8158923679603274,False,0,0.0,0.0,2
seir,1em4,888,odepe_v2_nopolish,0,2,2,2,none,0,10.33275956062016,False,0,0.0,0.0,2
seir,1em4,888,odepe_v2_nopolish,1,2,2,2,none,0,10.33275956062016,False,0,0.0,0.0,2
seir,1em4,888,amigo2,0,1,2,2,none,0,2.1727137074100975,False,0,0.0,0.0,1
seir,1em4,888,odepe_shade,0,1,2,2,none,0,1.2267128650888208,False,0,0.0,0.0,1
seir,1em4,889,odepe_v2_polish,0,2,2,2,none,0,0.025152000166303035,True,2,0.0,1.0,2
seir,1em4,889,odepe_v2_polish,1,2,2,2,none,0,0.1327762865784237,True,2,0.0,1.0,2
seir,1em4,889,odepe_v2_nopolish,0,2,2,2,none,0,0.0708830429046509,True,1,0.0,0.5,2
seir,1em4,889,odepe_v2_nopolish,1,2,2,2,none,0,0.5747270048813771,False,1,0.0,0.5,2
seir,1em4,889,amigo2,0,1,2,2,none,0,0.02515181018134064,True,1,0.0,0.5,1
seir,1em4,889,odepe_shade,0,1,2,2,none,0,0.02515205827756076,True,1,0.0,0.5,1
slow_fast,1em4,890,odepe_v2_polish,0,2,2,1,none,0,38.87190598836103,False,1,0.0,1.0,2
slow_fast,1em4,890,odepe_v2_polish,1,2,2,1,none,0,0.005555044016475933,True,1,0.0,1.0,2
slow_fast,1em4,890,odepe_v2_nopolish,0,2,2,1,none,0,0.005555044016787761,True,1,0.0,1.0,2
slow_fast,1em4,890,odepe_v2_nopolish,1,2,2,1,none,0,32.830752369389565,False,1,0.0,1.0,2
slow_fast,1em4,890,amigo2,0,1,2,1,none,0,0.001353753163515685,True,1,0.0,1.0,1
slow_fast,1em4,890,odepe_shade,0,1,2,1,none,0,0.001353751385865798,True,1,0.0,1.0,1
slow_fast,1em4,891,odepe_v2_polish,0,2,2,1,none,0,1.3636924287768186,False,0,0.0,0.0,2
slow_fast,1em4,891,odepe_v2_polish,1,2,2,1,none,0,2.3132199085066025,False,0,0.0,0.0,2
slow_fast,1em4,891,odepe_v2_nopolish,0,2,2,1,none,0,0.0035764639688570846,True,1,0.0,1.0,2
slow_fast,1em4,891,odepe_v2_nopolish,1,2,2,1,none,0,2.3133000266320334,False,1,0.0,1.0,2
slow_fast,1em4,891,amigo2,0,1,2,1,none,0,0.0004005523917532919,True,1,0.0,1.0,1
slow_fast,1em4,891,odepe_shade,0,1,2,1,none,0,1.3636924171817415,False,0,0.0,0.0,1
slow_fast,1em4,892,odepe_v2_polish,0,2,2,1,none,0,34.39492227310592,False,1,0.0,1.0,2
slow_fast,1em4,892,odepe_v2_polish,1,2,2,1,none,0,0.010023472045067204,True,1,0.0,1.0,2
slow_fast,1em4,892,odepe_v2_nopolish,0,2,2,1,none,0,0.010023472045067204,True,1,0.0,1.0,2
slow_fast,1em4,892,odepe_v2_nopolish,1,2,2,1,none,0,48.61278662483245,False,1,0.0,1.0,2
slow_fast,1em4,892,amigo2,0,1,2,1,none,0,0.0012709164457579039,True,1,0.0,1.0,1
slow_fast,1em4,892,odepe_shade,0,1,2,1,none,0,0.0012710616804587347,True,1,0.0,1.0,1
slow_fast,1em4,893,odepe_v2_polish,0,2,2,1,none,0,5.267961704185043,False,1,0.0,1.0,2
slow_fast,1em4,893,odepe_v2_polish,1,2,2,1,none,0,0.004838602363992595,True,1,0.0,1.0,2
slow_fast,1em4,893,odepe_v2_nopolish,0,2,2,1,none,0,0.004838602363992595,True,1,0.0,1.0,2
slow_fast,1em4,893,odepe_v2_nopolish,1,2,2,1,none,0,1.2601233040143989,False,1,0.0,1.0,2
slow_fast,1em4,893,amigo2,0,1,2,1,none,0,0.002165906998500121,True,1,0.0,1.0,1
slow_fast,1em4,893,odepe_shade,0,1,2,1,none,0,0.0021659382170998677,True,1,0.0,1.0,1
slow_fast,1em4,894,odepe_v2_polish,0,2,2,1,none,0,2.1467218856653636,False,1,0.0,1.0,2
slow_fast,1em4,894,odepe_v2_polish,1,2,2,1,none,0,0.002422575379516277,True,1,0.0,1.0,2
slow_fast,1em4,894,odepe_v2_nopolish,0,2,2,1,none,0,0.003401073631959657,True,1,0.0,1.0,2
slow_fast,1em4,894,odepe_v2_nopolish,1,2,2,1,none,0,2.144546865144048,False,1,0.0,1.0,2
slow_fast,1em4,894,amigo2,0,1,2,1,none,0,0.00026582336152518375,True,1,0.0,1.0,1
slow_fast,1em4,894,odepe_shade,0,1,2,1,none,0,0.0002658206362191165,True,1,0.0,1.0,1
slow_fast,1em4,895,odepe_v2_polish,0,2,2,1,none,0,0.6246004411510283,False,1,0.0,1.0,2
slow_fast,1em4,895,odepe_v2_polish,1,2,2,1,none,0,0.007009290140108348,True,1,0.0,1.0,2
slow_fast,1em4,895,odepe_v2_nopolish,0,2,2,1,none,0,0.6246004411510283,False,1,0.0,1.0,2
slow_fast,1em4,895,odepe_v2_nopolish,1,2,2,1,none,0,0.0070092901401085875,True,1,0.0,1.0,2
slow_fast,1em4,895,amigo2,0,1,2,1,none,0,0.6118088484130224,False,0,0.0,0.0,1
slow_fast,1em4,895,odepe_shade,0,1,2,1,none,0,0.6118088285662421,False,0,0.0,0.0,1
slow_fast,1em4,896,odepe_v2_polish,0,2,2,1,none,0,47.40995204047923,False,0,0.0,0.0,2
slow_fast,1em4,896,odepe_v2_polish,1,2,2,1,none,0,28.325513196480944,False,0,0.0,0.0,2
slow_fast,1em4,896,odepe_v2_nopolish,0,2,2,1,none,0,0.002855538055538083,True,1,0.0,1.0,2
slow_fast,1em4,896,odepe_v2_nopolish,1,2,2,1,none,0,25.815390354594047,False,1,0.0,1.0,2
slow_fast,1em4,896,amigo2,0,1,2,1,none,0,0.00012422358820095612,True,1,0.0,1.0,1
slow_fast,1em4,896,odepe_shade,0,1,2,1,none,0,0.00012419363759819433,True,1,0.0,1.0,1
slow_fast,1em4,897,odepe_v2_polish,0,2,2,1,none,0,0.22057228336897072,True,1,0.0,1.0,2
slow_fast,1em4,897,odepe_v2_polish,1,2,2,1,none,0,6.32186224458442,False,1,0.0,1.0,2
slow_fast,1em4,897,odepe_v2_nopolish,0,2,2,1,none,0,1.1664471444030624,False,1,0.0,1.0,2
slow_fast,1em4,897,odepe_v2_nopolish,1,2,2,1,none,0,0.01254754414206032,True,1,0.0,1.0,2
slow_fast,1em4,897,amigo2,0,1,2,1,none,0,0.00244515288752429,True,1,0.0,1.0,1
slow_fast,1em4,897,odepe_shade,0,1,2,1,none,0,0.002445286901154325,True,1,0.0,1.0,1
slow_fast,1em4,898,odepe_v2_polish,0,2,2,1,none,0,2.561531141600904,False,1,0.0,1.0,2
slow_fast,1em4,898,odepe_v2_polish,1,2,2,1,none,0,0.00891455777267893,True,1,0.0,1.0,2
slow_fast,1em4,898,odepe_v2_nopolish,0,2,2,1,none,0,2.6058704204556227,False,1,0.0,1.0,2
slow_fast,1em4,898,odepe_v2_nopolish,1,2,2,1,none,0,0.00891455777356762,True,1,0.0,1.0,2
slow_fast,1em4,898,amigo2,0,1,2,1,none,0,0.005871838467010339,True,1,0.0,1.0,1
slow_fast,1em4,898,odepe_shade,0,1,2,1,none,0,0.005871757357545031,True,1,0.0,1.0,1
slow_fast,1em4,899,odepe_v2_polish,0,2,2,1,none,0,8.336031212909107,False,0,0.0,0.0,2
slow_fast,1em4,899,odepe_v2_polish,1,2,2,1,none,0,6.423592247723847,False,0,0.0,0.0,2
slow_fast,1em4,899,odepe_v2_nopolish,0,2,2,1,none,0,0.0052161136306515905,True,1,0.0,1.0,2
slow_fast,1em4,899,odepe_v2_nopolish,1,2,2,1,none,0,1.7787259395791852,False,1,0.0,1.0,2
slow_fast,1em4,899,amigo2,0,1,2,1,none,0,0.006208773692973087,True,1,0.0,1.0,1
slow_fast,1em4,899,odepe_shade,0,1,2,1,none,0,0.006208999459273408,True,1,0.0,1.0,1
biohydrogenation,1em2,940,odepe_v2_polish,0,2,2,1,none,0,3.17451251616676,False,0,0.0,0.0,2
biohydrogenation,1em2,940,odepe_v2_polish,1,2,2,1,none,0,3.1744943125768588,False,0,0.0,0.0,2
biohydrogenation,1em2,940,odepe_v2_nopolish,0,2,2,1,none,0,9.166163360798643,False,0,0.0,0.0,2
